SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,CLV,ChargesRatio,ServiceCount,HasTechSupport,HasSecurityServices,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 years,TenureGroup_2-4 years,TenureGroup_4+ years,TenureGroup_6-12 months,ChargesCategory_Low,ChargesCategory_Medium
0,0,0,38,1,0,20.3,743.05,0,771.4,0.9632486388384754,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0,1,0,72,1,1,67.8,4804.65,0,4881.599999999999,0.9842367256637169,7,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,1,1,1,24.05,24.05,1,24.05,1.0,2,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,1,1,72,1,1,19.8,1414.65,0,1425.6000000000001,0.9923190235690236,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
0,1,0,55,1,0,25.7,1443.65,0,1413.5,1.0213300318358685,2,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,51,0,1,56.15,2898.95,0,2863.65,1.012326925427339,5,1,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True
0,0,0,63,1,1,86.7,5309.5,0,5462.1,0.9720620274253492,8,1,1,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,1,1,0,20.4,20.4,0,20.4,1.0,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,1,1,23,1,1,19.65,451.55,0,451.95,0.9991149463436221,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False
0,0,0,1,1,0,50.55,50.55,1,50.55,1.0,3,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,2,1,1,54.35,117.05,0,108.7,1.0768169273229071,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,0,52,1,0,108.1,5839.3,0,5621.2,1.0387995445812284,8,0,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
0,0,0,36,1,0,54.45,1893.5,0,1960.2,0.9659728599122538,4,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0,1,1,0,45.35,45.35,0,45.35,1.0,2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,28,1,0,59.0,1654.45,0,1652.0,1.0014830508474577,5,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,1,1,7,1,0,69.45,477.05,0,486.15000000000003,0.9812814974802015,6,0,1,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
0,0,0,14,1,1,100.55,1415.55,1,1407.7,1.0055764722597145,6,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,1,0,72,0,1,64.95,4546.0,0,4676.400000000001,0.9721153023693438,7,1,1,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True
0,1,1,1,1,1,20.5,20.5,1,20.5,1.0,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,10,1,0,18.85,163.2,0,188.5,0.8657824933687002,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False
0,0,0,42,1,0,19.8,849.9,0,831.6,1.022005772005772,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
0,0,0,7,0,0,25.05,189.95,0,175.35,1.0832620473339036,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,4,1,1,74.8,321.9,1,299.2,1.0758689839572193,3,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,72,1,1,114.3,8058.55,0,8229.6,0.9792152717021483,9,1,1,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,0,20,0,1,24.45,482.8,1,489.0,0.9873210633946831,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,63,1,0,109.2,7049.75,0,6879.6,1.0247325425896854,8,1,1,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,0,56,0,0,45.05,2560.1,0,2522.7999999999997,1.0147851593467576,5,1,1,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,1,5,1,1,51.0,286.8,0,255.0,1.1247058823529412,3,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,1,0,72,1,1,110.45,7982.5,0,7952.400000000001,1.0037850208742014,8,1,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,1,1,68,1,1,84.65,5683.6,0,5756.200000000001,0.9873875125951148,5,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,67,1,0,60.05,3994.05,0,4023.35,0.9927175115264644,5,1,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0,1,1,8,1,0,44.65,369.15,0,357.2,1.033454647256439,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,52,1,1,93.25,4631.7,0,4849.0,0.9551866364198803,6,1,1,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,1,1,18,1,1,20.25,401.95,0,364.5,1.1027434842249657,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
0,1,1,59,1,0,25.45,1534.05,0,1501.55,1.0216443008890812,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,0,0,60,1,0,20.6,1093.0,0,1236.0,0.8843042071197411,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,0,0,7,1,1,94.1,701.3,0,658.6999999999999,1.0646728404432975,5,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,1,1,59,0,0,34.8,1980.3,0,2053.2,0.9644944476914086,3,0,1,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0,0,0,46,0,1,60.75,2893.4,0,2794.5,1.0353909465020577,6,1,1,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
0,0,0,5,1,1,51.35,262.3,0,256.75,1.0216163583252191,3,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,1,0,59,0,1,64.05,3886.85,0,3778.95,1.0285529049074478,6,1,1,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True
0,1,0,70,1,1,84.8,5917.55,0,5936.0,0.996891846361186,8,1,1,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,14,1,1,71.0,914.0,1,994.0,0.9195171026156942,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,0,0,44,1,1,50.15,2139.1,0,2206.6,0.969409951962295,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,1,0,64,1,1,94.6,5948.7,0,6054.4,0.9825416226215645,6,0,1,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
0,1,1,58,0,0,59.75,3624.35,0,3465.5,1.0458375414803058,6,1,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True
1,1,0,46,1,0,100.25,4753.85,0,4611.5,1.0308684809714843,6,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False
1,1,0,58,1,1,98.9,5780.7,0,5736.200000000001,1.0077577490324603,6,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,0,72,1,1,97.7,6869.7,0,7034.400000000001,0.9765864892528147,6,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
1,0,0,30,0,1,40.3,1172.95,1,1209.0,0.9701819685690654,3,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,0,11,1,0,60.25,662.95,0,662.75,1.000301772915881,5,0,1,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,0,0,34,0,1,56.25,1765.95,0,1912.5,0.9233725490196079,5,0,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0,0,54,0,0,46.2,2431.95,0,2494.8,0.9748075998075997,4,0,1,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,0,3,0,1,50.6,155.35,1,151.8,1.0233860342555994,4,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0,1,1,72,1,0,24.9,1859.2,0,1792.8,1.037037037037037,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,1,1,40,1,1,84.85,3303.05,1,3394.0,0.973202710665881,5,1,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,1,1,2,1,0,65.7,134.35,1,131.4,1.0224505327245053,4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0,1,1,54,1,0,63.35,3409.1,0,3420.9,0.9965506153351457,5,0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True
0,0,0,14,1,0,50.1,709.5,0,701.4,1.0115483319076133,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,1,1,0,70.5,70.5,1,70.5,1.0,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,10,1,1,94.85,953.45,1,948.5,1.0052187664733792,6,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,0,0,1,1,0,50.15,50.15,0,50.15,1.0,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,1,1,0,19.75,19.75,1,19.75,1.0,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,56,1,1,64.65,3665.55,0,3620.4000000000005,1.0124709976798143,6,1,1,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,1,0,68,1,1,79.6,5515.8,0,5412.799999999999,1.0190289683712683,7,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,14,1,1,19.5,272.0,0,273.0,0.9963369963369964,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,1,1,68,1,1,99.55,6668.0,0,6769.4,0.985020829024729,6,1,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
